tweetId,tweet,favorites
1673858672865206272,"During intercourse the woman absorbs the literal cerebral fluid and essence of the man she’s sleeping with, the fluid that contains the nutrients the man chooses to feed his brain; so don’t ever “it’s just sex, im free and liberated” me.",2712
1642903086749618176,"Caroline was told that a puberty blocker would relieve her child's psychological distress. That's not what happened.

More reporting from inside Washington University's Transgender Center by @EmilyYoffe :

https://t.co/5i62LZirpq",3142
1689781880659288064,"eye color is modulated by melanin production and storage. aspirin inhibits melanin production. if you're faustian enough, A10 'conquerors' can be yours. https://t.co/v1wDWASgl6",2723
1685041750748856320,@LocalBateman https://t.co/KZtveGBfgN,4213
1682052763193049088,#ÚltimaHora 🔴 Pedro Sánchez planta a última hora a Susanna Griso para cerrar su gira televisiva con Silvia Intxaurrondo en RTVE https://t.co/09PbHHA11I,5756
1651642011743670272,"Paramount Animation, Hasbro and eOne are teaming on the first-ever animated #Transformers movie, now titled Transformers One #CinemaCon https://t.co/3eAbOtfDEN",1453
1691407038323068928,"Side note: Elon’s in more danger using FSD on a Tesla than Mark ever would be from Musk’s tiny bags, oops, jabs. https://t.co/oBrSD8kmFc",346
1690762776161955840,Attention : ÉNORME ANNONCE officielle de la part de #RockstarGames qui va TOUT changer pour #GTA6 🌟 https://t.co/JjANVO9Qac https://t.co/zjl879mfa4,219
1691399620813881344,"Photo prise aujourd’hui en Espagne 🇪🇸.
Ils n’ont pas la malchance d’avoir @BrunoLeMaire et @EmmanuelMacron aux commandes eux 😰
Le « Mozart de la finance » est un DJ de bal monté ! https://t.co/VTUXnhyscY",3822
1541566953097023488,"Crime is down 20% since DA Boudin was recalled. 

This is almost certainly a coincidence, but it will be interesting to see if the numbers hold. https://t.co/SkqYRR62nw",370
1627656268096626688,France.  https://t.co/ptXbyTyuW3,26435
1622303424892239872,"Lauren Boebert: “The Chinese spy balloon was 60K feet high, which is only about one mile.”",13266
1660660799227015168,"Apparently, a new video from two Free Russia Legion fighters. They say the border is broken, Putin is unable to respond. One is wearing the Free Russia Legion insignia on his chest. https://t.co/8R4CzzUXJ6",10337
1690293558505279488,"Kleiner reminder, dass diese Konversation existiert. https://t.co/0dhiqZ8DhL",7534
1678925647035658240,@shiyun928 劣等上等,0
1689169641971527680,"Zeg dag tegen hitte! Een ventilator brengt direct verkoeling.

Getest op geluidsniveau en blaaskracht🤓

Bekijk welke het beste is👇",74
1541062529295810560,"Did you know? When SCOTUS said in 1937 that the Social Security Act was “unconstitutional”, President Roosevelt didn’t ask people to vote harder in the next election, he told the Supreme Court he’d add more justices until they backed off, which they did. — We can still do that.",118058
1545402236318146560,"RT @Sadiqsans: Who’s this lady, please!? 🥰

Twitter do your thing. Biko! https://t.co/AdTwP22wG9",0
1586409344395976704,Hasn’t even been 48 hours since Elon officially bought Twitter and he already fact checked Joe Biden 💀 https://t.co/xhVaUrQV6p,27240
1587902453198032896,My father was born in 1945. He would have been prohibited from attending UNC Chapel Hill as an 18-year-old because he descended from American slavery. UNC didn't admit first Black students until 16 years before I was born. But sure. That's ancient and irrelevant history.,14324
1588596131361329152,"BREAKING: AOC goes for Elon Musk's jugular, informs Twitter employees that his mass layoffs may run afoul of New York laws which require 90 days notice for such termination — meaning they may be owed back pay wages and benefits. RT TO THANK AOC FOR STANDING UP FOR WORKERS!",11539
1590341299877863424,"For everyone saying “But look at what happened statewide!,” we have been so deeply gerrymandered, for so long, that our Democrats have few legislative successes and little power to begin with—we have been exsanguinated for DECADES, not just years.",558
1608582449625456640,Andrew Tate trying to bully a teenager on the internet and failing so badly he gave his location away to the police and got arrested is the end of year gift we all needed.,96577
1608590145913237504,I would like to thank Elon Musk for letting Andrew Tate back on Twitter so he could get owned so badly by a 19 year old girl that he inadvertently self doxed him &amp; his brother's location for the Romanian authorities leading to his arrest. https://t.co/BLmOGJ2i5K,53215
1608593483497107456,Andrew Tate and his brother Tristan have been reportedly arrested by Romanian authorities in a human trafficking investigation. The brothers have been taken into custody after Tate inadvertently revealed his location responding to Greta Thunberg. Sweet justice. Now do Matt Gaetz,15399
1629073430564990976,https://t.co/cekEfo2RQb,23975
1534667479573843968,"Paul Pelosi's DUI charges have been dropped.

Is anyone really surprised?",46856
1667149100507353088,Unknown creature https://t.co/fvgP7PzlaF,4709
1681908939108102144,Ukraine has always had a human trafficking problem and I can prove it. https://t.co/eo2LoWJdXH,4639
1633573485648965632,".@Tesla Full Self-Driving runs a red light at 0:24. I missed it the first time bc it’s almost impossible to see in this sped up video. But at normal speed, at 1:59, it’s obvious.  Wonder why Omar shows his videos sped up like this? They convey no information, just disinformation.",274
1608585410137174016,"Greta Thunberg taking down Andrew Tate was almost as good as Andrew Tate taking himself down in that pathetic clapback attempt...which apparently revealed he was in the country, leading to his arrest by Romanian authorities for human trafficking. What a story.",104440
1645518156457451520,"Sin duda alguna, la homosexualidad está vinculada con la pedofilia.",1747
1666577327969669120,"https://t.co/CzoXCaYqNw
もーこりごり😤て人はリツイート‼️

生活保護申請6.9％増 3年連続↑

#外国人生活保護費 て約1200億
#所得制限撤廃        も約1200億

生活保護目的で日本に来てる‼️
　　　　　　　⬇️

「外国人生活保護いい加減止めろ！」

「外国人の生活を
　支えないといけないの！」",449
1782253819960700928,"CyberSuck owners will literally do anything to dump these pieces of shit!!!!  💀

$Tsla https://t.co/z6a6wApaCM",269
1684907952363184128,"The sun today, a hot smouldering cauldron, spitting out plasma into our solar system.
CO₂  controls earth's climate? Please wake up! https://t.co/X6GWPNpib7",1024
1661894568445640704,RT @piiilimilid: ผู้จัดการหล่อมาก ตกลงเค้าโดนใครตกนะ555555555555555555,0
1668967194972286976,RT @sibano_316: ひめこは👯‍♂️ https://t.co/5vZsQUm1tL,0
1686207880683532288,"【このツイートが見れた方へ】
おめでとうございます。

今日の受け取りが
確定しました。

【いいね】で【お一人50万円】

信用してもらう為にも
24時間以内に必ず配布します

✳︎現金、Pay Pay、ビットコイン
の中から希望を選んでコメント下さい
↓↓↓

https://t.co/77AMWKoB4I https://t.co/Clgp99OvC4",300
1686513136592093184,"これを見た方
おめでとうございます。

平日ですが片っ端から
配布していきます。

1人残らずです。

【いいね】で【お一人40万円】

信用してもらう為にも
【いいね】だけで明日までに全て振り込み

✳︎現金、Pay Pay、ビットコイン
の中から希望を選んでコメント下さい https://t.co/Jbs8i9YUOW",1398
1687588716653752320,@pepesupesupesu いいねぇ〜,0
1670218374968647680,$SPX is here! Do not miss it🚀🌕,104
1582105344293359616,https://t.co/KBquRT08SB,6459
1655389251058425856,We desperately need some mean tweets now. https://t.co/U53oX57LDp,373
1683795263670845440,Hollywood in Ukraine 🤭🤭 It would be good if the woman with the vest came out of the frame when they are already filming the scenes 😂😂 https://t.co/wcL4jV2j4G,18586
1681469022238547968,"お願いします。当てはまるなら購入してください

変色爪
爪の分厚さ
爪がボロボロ
爪がガサついてる
爪が変な形になってる
裸足を人に見せられない
とにかく爪周りで悩んでる
実はこれ全て菌が原因なんです…",254
1586535195867373568,My friend is a detective in SF he told me that the Pelosis won’t hand over security footage and they suspect Paul was hosting a “No Loads Refused” event and the attacker was refusing Paul’s load. Should know more soon.,7402
1660353044440023040,Un club histórico y centenario como el real de madrid no merece que un sólo jugador manche su escudo y la institución en todos los campos de la Liga española tal y como ha vuelto a hacer en la tarde de hoy Vinicius Junior… https://t.co/PBQR1hux05,22365
1677435430445391872,"Ukraine wants to use cluster munitions

Don't come crying when Russia uses them as well https://t.co/EtvJ725gYT",570
1631107293134585856,RT @mkhethlain: عتيبه مميزين داخل المملكة وخارجها والله والنعم ولاتهون جميع القبائل والاسر كل فيه حقه من الطيب. https://t.co/zGDYaKnAbE,0
1688946020913176576,"Il en manque un. Nous sommes pourtant le seul pays européen à avoir un pied en Amérique du Sud et à partager la responsabilité de la forêt amazonienne, poumon du monde…",1668
1656135110952124416,"Hey, @JustinTrudeau!

The smartest guy in the world thinks you're the dumbest guy in the world. 

Let that sink in. https://t.co/uQxSJ9mOl9",3644
1654890070426664960,"国立病院の医師からの警鐘です‼️
日本人の命を守るためにできるだけ多くの方に下記を転送します。
今後子どもさんも危ないです。必ず読んで
⭐️拡散お願いします⭐️
‼️‼️‼️‼️‼️‼️‼️‼️",25342
1676704401438941184,"フランス最大の図書館。１００万以上の重要歴史記録書類が…😡

 https://t.co/VOE8Ko4goW",1002
1656387168535814144,Israel now. https://t.co/B82Zklnaug,10806
1611440706664497152,"BREAKING:  There are reports that Kevin McCarthy convinced several Republicans, such as Paul Gosar, to change their votes to him in exchange for agreeing to force cuts to Social Security and Medicare.

Democrats will continue to protect the elderly!",12230
1591226695922593792,"I've seen enough: Sen. Cortez Masto (D) wins reelection in #NVSEN, defeating Adam Laxalt (R).",12115
1602914925273182208,"@BillyM2k @Vvilelyn They just kept calling different viruses C19, because that got more funding than if not. 

That’s why I called it the “Virus of Theseus”: how many RNA changes are required before it’s *not* C19!?",18587
